FromWSN,HA_group,alignment,distance1,distance2,model_pair,seq_id,clean_model
no,HA1_HA5,HA_greater_58,4.945469999999999,3.91927,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1,M5/M0
no,HA1_HA5,HA_greater_58,4.92924,3.7959699999999996,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_ADG42533_A/Tallinn/INS181/2009_2009/12/21_HA_HA_1,M5/M0
no,HA5_HA6,HA_greater_58,6.39878,4.61616,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_ADG44759_A/duck/Shantou/171/2004_2004//_HA_HA_6,M5/M0
no,HA2_HA5,HA_greater_58,2.6015599999999997,2.33723,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_ADX99444_A/chicken/OH/494832/2007_2007/04/_HA_HA_2,M5/M0
no,HA5_HA5,HA_greater_58,0.8362400000000001,0.8053100000000001,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AFE48437_A/duck/Taiwan/DV30-2/2005_2005/10/28_HA_HA_5,M5/M0
no,HA2_HA5,HA_greater_58,2.84401,2.52615,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AFJ13512_A/shorebird/Delaware_Bay/24/1998_1998/05/18_HA_HA_2,M5/M0
no,HA1_HA5,HA_greater_58,5.05405,4.02041,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AFX82085_A/swine/Iowa/A01267774/2012_2012/10/15_HA_HA_1,M5/M0
no,HA5_HA6,HA_greater_58,6.42341,4.63585,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AGE03021_A/mallard/Wisconsin/10OS3066/2010_2010/10/03_HA_HA_6,M5/M0
no,HA5_HA6,HA_greater_58,6.78775,4.93552,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AGK41459_A/mallard/Minnesota/182751/1998_1998/09/01_HA_HA_6,M5/M0
no,HA1_HA5,HA_greater_58,4.9142,3.78114,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,M5/M0
no,HA5_HA5,HA_greater_58,1.0640399999999999,1.0270299999999999,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AGO02528_A/chicken/Taiwan/A1997/2012_2012/02/15_HA_HA_5,M5/M0
no,HA2_HA5,HA_greater_58,2.63353,2.36686,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AGZ15963_A/mallard/California/2858/2012_2012/07/18_HA_HA_2,M5/M0
no,HA1_HA5,HA_greater_58,4.93602,3.80281,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AHB72788_A/Castilla_La_Mancha/5911/2009_2009/11/14_HA_HA_1,M5/M0
no,HA5_HA5,HA_greater_58,0.8486799999999999,0.82344,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AHL82333_A/gadwall/Mississippi/11OS5840/2011_2011/12/08_HA_HA_5,M5/M0
no,HA2_HA5,HA_greater_58,2.72162,2.41225,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,M5/M0
no,HA5_HA6,HA_greater_58,6.3981200000000005,4.609819999999999,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AMQ29624_A/mallard/Maryland/10OS1918/2010_2010/09/15_HA_HA_6,M5/M0
no,HA2_HA5,HA_greater_58,2.64796,2.38086,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AMQ32574_A/mallard/Maryland/13OS0886/2013_2013/08/02_HA_HA_2,M5/M0
no,HA2_HA5,HA_greater_58,2.64792,2.38085,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_AMQ32658_A/mallard/Maryland/13OS0898/2013_2013/08/02_HA_HA_2,M5/M0
no,HA5_HA5,HA_greater_58,0.22989,0.22394,YNGKP_M5/YNGKP_M0,cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,M5/M0
no,HA1_HA2,HA_greater_58,4.90017,3.8255399999999993,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,M5/M0
no,HA2_HA6,HA_greater_58,6.46264,4.59023,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6,M5/M0
no,HA1_HA2,HA_greater_58,4.916639999999999,3.73349,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1,M5/M0
no,HA1_HA2,HA_greater_58,4.93114,3.8551,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1,M5/M0
no,HA1_HA2,HA_greater_58,4.91491,3.7318,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ADG42533_A/Tallinn/INS181/2009_2009/12/21_HA_HA_1,M5/M0
no,HA2_HA6,HA_greater_58,6.38445,4.55199,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ADG44759_A/duck/Shantou/171/2004_2004//_HA_HA_6,M5/M0
no,HA2_HA2,HA_greater_58,0.6381899999999999,0.62308,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ADX99444_A/chicken/OH/494832/2007_2007/04/_HA_HA_2,M5/M0
no,HA2_HA5,HA_greater_58,3.0513700000000004,2.70628,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AFE48437_A/duck/Taiwan/DV30-2/2005_2005/10/28_HA_HA_5,M5/M0
no,HA2_HA2,HA_greater_58,0.4836,0.47328000000000003,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AFJ13512_A/shorebird/Delaware_Bay/24/1998_1998/05/18_HA_HA_2,M5/M0
no,HA1_HA2,HA_greater_58,5.03972,3.95624,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AFX82085_A/swine/Iowa/A01267774/2012_2012/10/15_HA_HA_1,M5/M0
no,HA2_HA6,HA_greater_58,6.4090799999999986,4.571680000000001,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AGE03021_A/mallard/Wisconsin/10OS3066/2010_2010/10/03_HA_HA_6,M5/M0
no,HA2_HA6,HA_greater_58,6.7734200000000016,4.87135,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AGK41459_A/mallard/Minnesota/182751/1998_1998/09/01_HA_HA_6,M5/M0
no,HA1_HA2,HA_greater_58,4.89987,3.71697,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,M5/M0
no,HA2_HA5,HA_greater_58,2.8505900000000004,2.52942,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AGO02528_A/chicken/Taiwan/A1997/2012_2012/02/15_HA_HA_5,M5/M0
no,HA2_HA2,HA_greater_58,0.6701599999999999,0.65271,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AGZ15963_A/mallard/California/2858/2012_2012/07/18_HA_HA_2,M5/M0
no,HA1_HA2,HA_greater_58,4.92169,3.73864,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AHB72788_A/Castilla_La_Mancha/5911/2009_2009/11/14_HA_HA_1,M5/M0
no,HA2_HA5,HA_greater_58,2.63523,2.32583,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AHL82333_A/gadwall/Mississippi/11OS5840/2011_2011/12/08_HA_HA_5,M5/M0
no,HA2_HA2,HA_greater_58,0.04873,0.04778,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,M5/M0
no,HA2_HA6,HA_greater_58,6.3837899999999985,4.54565,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AMQ29624_A/mallard/Maryland/10OS1918/2010_2010/09/15_HA_HA_6,M5/M0
no,HA2_HA2,HA_greater_58,0.6845899999999999,0.66671,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AMQ32574_A/mallard/Maryland/13OS0886/2013_2013/08/02_HA_HA_2,M5/M0
no,HA2_HA2,HA_greater_58,0.68455,0.6667,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_AMQ32658_A/mallard/Maryland/13OS0898/2013_2013/08/02_HA_HA_2,M5/M0
no,HA2_HA5,HA_greater_58,2.8048200000000003,2.48623,YNGKP_M5/YNGKP_M0,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,M5/M0
no,HA1_HA6,HA_greater_58,6.12275,4.54475,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6,M5/M0
no,HA1_HA1,HA_greater_58,1.28981,1.22027,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1,M5/M0
no,HA1_HA1,HA_greater_58,0.07597000000000001,0.07461999999999999,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1,M5/M0
no,HA1_HA1,HA_greater_58,1.28808,1.21858,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ADG42533_A/Tallinn/INS181/2009_2009/12/21_HA_HA_1,M5/M0
no,HA1_HA6,HA_greater_58,6.0445600000000015,4.50651,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ADG44759_A/duck/Shantou/171/2004_2004//_HA_HA_6,M5/M0
no,HA1_HA2,HA_greater_58,4.7466800000000005,3.71754,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ADX99444_A/chicken/OH/494832/2007_2007/04/_HA_HA_2,M5/M0
no,HA1_HA5,HA_greater_58,5.21082,4.15076,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AFE48437_A/duck/Taiwan/DV30-2/2005_2005/10/28_HA_HA_5,M5/M0
no,HA1_HA2,HA_greater_58,4.98913,3.90646,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AFJ13512_A/shorebird/Delaware_Bay/24/1998_1998/05/18_HA_HA_2,M5/M0
no,HA1_HA1,HA_greater_58,0.25699,0.25098000000000004,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AFX82085_A/swine/Iowa/A01267774/2012_2012/10/15_HA_HA_1,M5/M0
no,HA1_HA6,HA_greater_58,6.06919,4.5261999999999984,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AGE03021_A/mallard/Wisconsin/10OS3066/2010_2010/10/03_HA_HA_6,M5/M0
no,HA1_HA6,HA_greater_58,6.43353,4.82587,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AGK41459_A/mallard/Minnesota/182751/1998_1998/09/01_HA_HA_6,M5/M0
no,HA1_HA1,HA_greater_58,1.27304,1.20375,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,M5/M0
no,HA1_HA5,HA_greater_58,5.01004,3.9739,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AGO02528_A/chicken/Taiwan/A1997/2012_2012/02/15_HA_HA_5,M5/M0
no,HA1_HA2,HA_greater_58,4.77865,3.74717,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AGZ15963_A/mallard/California/2858/2012_2012/07/18_HA_HA_2,M5/M0
no,HA1_HA1,HA_greater_58,1.2948600000000001,1.2254200000000002,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AHB72788_A/Castilla_La_Mancha/5911/2009_2009/11/14_HA_HA_1,M5/M0
no,HA1_HA5,HA_greater_58,4.7946800000000005,3.77031,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AHL82333_A/gadwall/Mississippi/11OS5840/2011_2011/12/08_HA_HA_5,M5/M0
no,HA1_HA2,HA_greater_58,4.86674,3.79256,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,M5/M0
no,HA1_HA6,HA_greater_58,6.043900000000002,4.500169999999999,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AMQ29624_A/mallard/Maryland/10OS1918/2010_2010/09/15_HA_HA_6,M5/M0
no,HA1_HA2,HA_greater_58,4.793080000000002,3.76117,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AMQ32574_A/mallard/Maryland/13OS0886/2013_2013/08/02_HA_HA_2,M5/M0
no,HA1_HA2,HA_greater_58,4.79304,3.76116,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AMQ32658_A/mallard/Maryland/13OS0898/2013_2013/08/02_HA_HA_2,M5/M0
no,HA1_HA5,HA_greater_58,4.96427,3.93071,YNGKP_M5/YNGKP_M0,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,M5/M0
no,HA1_HA6,HA_greater_58,6.13922,4.4527,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1,M5/M0
no,HA1_HA6,HA_greater_58,6.15372,4.57431,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1,M5/M0
no,HA1_HA6,HA_greater_58,6.137490000000001,4.45101,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_ADG42533_A/Tallinn/INS181/2009_2009/12/21_HA_HA_1,M5/M0
no,HA6_HA6,HA_greater_58,0.96801,0.9317,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_ADG44759_A/duck/Shantou/171/2004_2004//_HA_HA_6,M5/M0
no,HA2_HA6,HA_greater_58,6.309150000000002,4.48223,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_ADX99444_A/chicken/OH/494832/2007_2007/04/_HA_HA_2,M5/M0
no,HA5_HA6,HA_greater_58,6.773289999999999,4.91545,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AFE48437_A/duck/Taiwan/DV30-2/2005_2005/10/28_HA_HA_5,M5/M0
no,HA2_HA6,HA_greater_58,6.5516,4.67115,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AFJ13512_A/shorebird/Delaware_Bay/24/1998_1998/05/18_HA_HA_2,M5/M0
no,HA1_HA6,HA_greater_58,6.2623,4.67545,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AFX82085_A/swine/Iowa/A01267774/2012_2012/10/15_HA_HA_1,M5/M0
no,HA6_HA6,HA_greater_58,0.99264,0.95139,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AGE03021_A/mallard/Wisconsin/10OS3066/2010_2010/10/03_HA_HA_6,M5/M0
no,HA6_HA6,HA_greater_58,0.70338,0.6792199999999999,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AGK41459_A/mallard/Minnesota/182751/1998_1998/09/01_HA_HA_6,M5/M0
no,HA1_HA6,HA_greater_58,6.12245,4.43618,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,M5/M0
no,HA5_HA6,HA_greater_58,6.57251,4.73859,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AGO02528_A/chicken/Taiwan/A1997/2012_2012/02/15_HA_HA_5,M5/M0
no,HA2_HA6,HA_greater_58,6.34112,4.5118599999999995,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AGZ15963_A/mallard/California/2858/2012_2012/07/18_HA_HA_2,M5/M0
no,HA1_HA6,HA_greater_58,6.1442700000000015,4.4578500000000005,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AHB72788_A/Castilla_La_Mancha/5911/2009_2009/11/14_HA_HA_1,M5/M0
no,HA5_HA6,HA_greater_58,6.35715,4.535,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AHL82333_A/gadwall/Mississippi/11OS5840/2011_2011/12/08_HA_HA_5,M5/M0
no,HA2_HA6,HA_greater_58,6.4292099999999985,4.55725,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,M5/M0
no,HA6_HA6,HA_greater_58,0.96735,0.9253600000000001,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AMQ29624_A/mallard/Maryland/10OS1918/2010_2010/09/15_HA_HA_6,M5/M0
no,HA2_HA6,HA_greater_58,6.355550000000001,4.52586,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AMQ32574_A/mallard/Maryland/13OS0886/2013_2013/08/02_HA_HA_2,M5/M0
no,HA2_HA6,HA_greater_58,6.3555100000000015,4.52585,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_AMQ32658_A/mallard/Maryland/13OS0898/2013_2013/08/02_HA_HA_2,M5/M0
no,HA5_HA6,HA_greater_58,6.52674,4.6953999999999985,YNGKP_M5/YNGKP_M0,cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,M5/M0
no,HA1_HA1,HA_greater_58,1.3207799999999998,1.24983,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1,M5/M0
no,HA1_HA1,HA_greater_58,0.01501,0.01481,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ADG42533_A/Tallinn/INS181/2009_2009/12/21_HA_HA_1,M5/M0
no,HA1_HA6,HA_greater_58,6.061030000000001,4.41446,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ADG44759_A/duck/Shantou/171/2004_2004//_HA_HA_6,M5/M0
no,HA1_HA2,HA_greater_58,4.76315,3.62549,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ADX99444_A/chicken/OH/494832/2007_2007/04/_HA_HA_2,M5/M0
no,HA1_HA5,HA_greater_58,5.22729,4.05871,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AFE48437_A/duck/Taiwan/DV30-2/2005_2005/10/28_HA_HA_5,M5/M0
no,HA1_HA2,HA_greater_58,5.0055999999999985,3.81441,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AFJ13512_A/shorebird/Delaware_Bay/24/1998_1998/05/18_HA_HA_2,M5/M0
no,HA1_HA1,HA_greater_58,1.42936,1.35097,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AFX82085_A/swine/Iowa/A01267774/2012_2012/10/15_HA_HA_1,M5/M0
no,HA1_HA6,HA_greater_58,6.08566,4.434149999999999,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGE03021_A/mallard/Wisconsin/10OS3066/2010_2010/10/03_HA_HA_6,M5/M0
no,HA1_HA6,HA_greater_58,6.45,4.73382,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGK41459_A/mallard/Minnesota/182751/1998_1998/09/01_HA_HA_6,M5/M0
no,HA1_HA1,HA_greater_58,0.01677,0.01652,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,M5/M0
no,HA1_HA5,HA_greater_58,5.02651,3.88185,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGO02528_A/chicken/Taiwan/A1997/2012_2012/02/15_HA_HA_5,M5/M0
no,HA1_HA2,HA_greater_58,4.795120000000002,3.6551199999999997,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGZ15963_A/mallard/California/2858/2012_2012/07/18_HA_HA_2,M5/M0
no,HA1_HA1,HA_greater_58,0.01843,0.018369999999999997,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHB72788_A/Castilla_La_Mancha/5911/2009_2009/11/14_HA_HA_1,M5/M0
no,HA1_HA5,HA_greater_58,4.81115,3.67826,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHL82333_A/gadwall/Mississippi/11OS5840/2011_2011/12/08_HA_HA_5,M5/M0
no,HA1_HA2,HA_greater_58,4.88321,3.70051,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,M5/M0
no,HA1_HA6,HA_greater_58,6.060369999999999,4.408119999999999,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AMQ29624_A/mallard/Maryland/10OS1918/2010_2010/09/15_HA_HA_6,M5/M0
no,HA1_HA2,HA_greater_58,4.80955,3.6691199999999995,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AMQ32574_A/mallard/Maryland/13OS0886/2013_2013/08/02_HA_HA_2,M5/M0
no,HA1_HA2,HA_greater_58,4.80951,3.66911,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AMQ32658_A/mallard/Maryland/13OS0898/2013_2013/08/02_HA_HA_2,M5/M0
no,HA1_HA5,HA_greater_58,4.98074,3.83866,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,M5/M0
no,HA1_HA1,HA_greater_58,1.31905,1.24814,YNGKP_M5/YNGKP_M0,cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1_cds_ADG42533_A/Tallinn/INS181/2009_2009/12/21_HA_HA_1,M5/M0
no,HA1_HA6,HA_greater_58,6.0755300000000005,4.53607,YNGKP_M5/YNGKP_M0,cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1_cds_ADG44759_A/duck/Shantou/171/2004_2004//_HA_HA_6,M5/M0
no,HA1_HA2,HA_greater_58,4.77765,3.7471,YNGKP_M5/YNGKP_M0,cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1_cds_ADX99444_A/chicken/OH/494832/2007_2007/04/_HA_HA_2,M5/M0
